legacy_id,centre,d,cluster,id,name,latitude,longitude,type,type_norm
150719,0,446.920995557643,17,10959,"Rua Brasílio Itiberê, 2731-2839 - Rebouças",-25.4478000484,-49.270826391742,Novo mobiliário,Street bus stop
150721,0,569.998241799289,17,10960,"Rua Lamenha Lins, 1592 - Rebouças",-25.449942021534,-49.27082000784,Novo mobiliário,Street bus stop
101001,0,351.322843664141,18,7139,Praça Tiradentes - 870 - São Braz,-25.429688752230003,-49.27264931911801,Novo mobiliário,Street bus stop
101002,0,351.317298001707,18,7140,Praça Tiradentes - 865 - Jd Esplanada,-25.42990555125,-49.272544712967,Novo mobiliário,Street bus stop
101003,0,351.334858968768,18,7141,Praça Tiradentes - 875 - Bigorrilho,-25.430029090182,-49.2724950921,Novo mobiliário,Street bus stop
101004,0,351.901422333961,18,7142,Praça Tiradentes - 876 - Savóia,-25.430119444658,-49.272456604299,Novo mobiliário,Street bus stop
101005,0,394.184432875118,18,7143,Praça Tiradentes - 207 - Cabral/ Osório - 260 - Mal.Hermes/Sta.Efigênia,-25.430195019723,-49.271926463789,Novo mobiliário,Street bus stop
101006,0,402.577032309803,18,7144,Praça Tiradentes - 265 - Ahú/ Los Angeles,-25.430175641103,-49.271831245369,Novo mobiliário,Street bus stop
101007,0,411.360822529465,18,7145,Praça Tiradentes - 280 - Nsa. Senhora de Nazaré,-25.430153840151,-49.271732003635,Novo mobiliário,Street bus stop
101009,0,427.925799826456,18,7146,Praça Tiradentes - 366 - Itupava/ Hospital Militar,-25.430115082892,-49.271544249004,Novo mobiliário,Street bus stop
101010,0,438.587710190297,18,7147,Praça Tiradentes - 380 - Detran/ Vicente Machado,-25.430089648435,-49.271423549599,Novo mobiliário,Street bus stop
101012,0,483.386877699328,18,7148,"Praça Tiradentes, 70 - Centro - 150 - Canal da Música / Vista Alegre (Sentido Vista Alegre)",-25.429458629939,-49.271108390039,Novo mobiliário,Street bus stop
101013,0,485.407154896673,18,7149,Praça Tiradentes - 965 - São Bernardo,-25.429343568629,-49.271137894339,Novo mobiliário,Street bus stop
101014,0,485.979278762359,18,7150,Praça Tiradentes - 967 - Júlio Graf,-25.429263631233,-49.271171421951,Novo mobiliário,Street bus stop
101015,0,487.522141513315,18,7151,Praça Tiradentes - 464 - A.Munhoz / J.Botânico,-25.429167948522,-49.271203608459,Novo mobiliário,Street bus stop
101017,0,500.719908372032,18,7153,Praça Tiradentes - 863 - Água Verde,-25.428906334648,-49.271190197414,Novo mobiliário,Street bus stop
101018,0,511.84314257192,18,7154,Praça Tiradentes - 181 - Mateus Leme,-25.428752515113,-49.271145940966,Novo mobiliário,Street bus stop
101019,0,518.19005445802,18,7155,Praça Tiradentes  - 184 - Vila Suíça,-25.428670154967,-49.271118968848,Novo mobiliário,Street bus stop
101020,0,521.72647659209,18,7156,Praça Tiradentes - 183 - Jardim Chaparral,-25.428609596,-49.271115095562,Novo mobiliário,Street bus stop
101021,0,531.292966122589,18,7157,Praça Tiradentes - 182 - Abranches,-25.42848121089,-49.27108156794899,Novo mobiliário,Street bus stop
101121,0,402.720177696199,18,7159,Nestor de Castro - 901 - Santa Felicidade,-25.428421853752997,-49.273006265878,Novo mobiliário,Street bus stop
101122,0,415.462284257545,18,7160,Nestor de Castro - 972 - Jardim itália,-25.4283721953,-49.272862767696,Novo mobiliário,Street bus stop
101123,0,425.074342333689,18,7161,Nestor de Castro - 168 - Raposo Tavares,-25.428339629041,-49.272749225882,Novo mobiliário,Street bus stop
101126,0,447.323512916663,18,7162,Nestor de Castro - 170 - Bracatinga,-25.428254719843,-49.272499115414,Novo mobiliário,Street bus stop
101127,0,456.065889100667,18,7163,Nestor de Castro - 171 - Primavera,-25.428223229075,-49.272399203128,Novo mobiliário,Street bus stop
101128,0,467.353215400913,18,7164,Nestor de Castro - 169 - Jd. Kosmos,-25.428178462348,-49.272275150962,Novo mobiliário,Street bus stop
101129,0,496.285769792424,18,7165,Nestor de Castro - 176 - Parque Tanguá,-25.428087576443,-49.271933169312,Novo mobiliário,Street bus stop
101131,0,514.17230410218,18,7166,Travessa. Nestor de Castro - Centro,-25.428057764996,-49.271696557684,Novo mobiliário,Street bus stop
101161,0,548.313888666297,18,7167,Trav. Moreira Garcês - 205 - Barreirinha,-25.42843881955,-49.270883084482,Novo mobiliário,Street bus stop
101162,0,554.452577630851,18,7168,Trav. Moreira Garcês - 274 - Santa Gema,-25.428573260605,-49.270704717583,Novo mobiliário,Street bus stop
101163,0,556.019767898774,18,7169,Trav. Moreira Garcês - 270 - Fernando de Noronha,-25.428624130155,-49.27064973229799,Novo mobiliário,Street bus stop
101166,0,557.302364844919,18,7170,Trav. Moreira Garcês - 272 - Paineiras,-25.428693167367,-49.270588041491,Novo mobiliário,Street bus stop
101167,0,556.015533859594,18,7171,Trav. Moreira Garcês - 266 - Estribo Ahú,-25.428656831997,-49.270628274626,Novo mobiliário,Street bus stop
101170,0,478.872264209109,18,7172,Nestor de Castro - 166 - Vila Nori,-25.42814457743,-49.272136062421,Novo mobiliário,Street bus stop
102002,0,572.225189311851,18,7174,Praça Rui Barbosa - 663 - V. Cubas,-25.435758933924,-49.274266869836,Novo mobiliário,Street bus stop
102003,0,566.924214689351,18,7175,Praça Rui Barbosa - 662 - Dom Ático,-25.435662045263,-49.274100572877,Novo mobiliário,Street bus stop
102004,0,561.573059152933,18,7176,Praça Rui Barbosa - 661 - Lindóia,-25.435574845401,-49.273982555681,Novo mobiliário,Street bus stop
102005,0,556.834876410159,18,7177,Praça Rui Barbosa - 665 - Vila Rex,-25.435492489918,-49.273869902902,Novo mobiliário,Street bus stop
102006,0,555.778376321625,18,7178,Praça Rui Barbosa - 561 - Guilhermina,-25.435434356602,-49.273730428033,Novo mobiliário,Street bus stop
102007,0,555.050500344986,18,7179,Praça Rui Barbosa - 160 - Jd.Mercês / Guanabara,-25.435376223258,-49.273590953164,Novo mobiliário,Street bus stop
102009,0,555.373046631188,18,7180,Praça Rui Barbosa - 777 - V. Velha / 788-Mad. V. Velha,-25.435279334289003,-49.27333882551701,Novo mobiliário,Street bus stop
102010,0,553.966418445427,18,7181,Praça Rui Barbosa - 778 - Cotolengo,-25.43522120087,-49.273236901574,Novo mobiliário,Street bus stop
102011,0,554.258985328545,18,7182,Praça Rui Barbosa - 762 - Vila Rosinha,-25.435117045091,-49.27300354939,Novo mobiliário,Street bus stop
102012,0,557.205926470013,18,7183,Praça Rui Barbosa - 761 - Vila Izabel,-25.435056489364,-49.272818476968006,Novo mobiliário,Street bus stop
102013,0,559.531819295013,18,7184,Praça Rui Barbosa - 760 - Santa Quitéria,-25.43497897799,-49.272625357919,Novo mobiliário,Street bus stop
102014,0,544.405435752488,18,7185,Praça Rui Barbosa - 360 - Novena,-25.435377754163,-49.273891360574,Novo mobiliário,Street bus stop
102015,0,564.86020410654,18,7186,Praça Rui Barbosa - 701 - Fazendinha,-25.434867555301,-49.272330314928,Novo mobiliário,Street bus stop
102016,0,566.145285283973,18,7187,Praça Rui Barbosa - 703 - Caiuá,-25.434806999449,-49.272209615522,Novo mobiliário,Street bus stop
102034,0,554.059025173513,18,7204,"Praça Rui Barbosa, 632 - Centro",-25.435714122928,-49.274807334953,Novo mobiliário,Street bus stop
102036,0,539.337568655112,18,7205,Praça Rui Barbosa - 180 - Água Verde/Abranches,-25.435106145063,-49.273320050054,Novo mobiliário,Street bus stop
102037,0,539.976735152672,18,7206,Praça Rui Barbosa - 265 - Ahú Los Angeles / 289-Mad.Jd.Graziela,-25.43503105595,-49.27314034205,Novo mobiliário,Street bus stop
102038,0,540.84784534656,18,7207,Praça Rui Barbosa - 387 - Palotinos,-25.434963233486,-49.272982091718,Novo mobiliário,Street bus stop
102039,0,542.255717769508,18,7208,Praça Rui Barbosa - 465 - Erasto Gaertner - 889 - Mad. São Braz,-25.434894318020998,-49.272819818073,Novo mobiliário,Street bus stop
102040,0,544.279120280016,18,7209,Praça Rui Barbosa - 461 - Santa Bárbara,-25.434830010676,-49.272662533821,Novo mobiliário,Street bus stop
102041,0,546.076543172055,18,7210,Praça Rui Barbosa - 462 - Petrópolis,-25.434741771237004,-49.27247783642299,Novo mobiliário,Street bus stop
102241,0,457.429991562238,18,7212,Rua José Loureiro - 464 - A. Munhoz / Jd. Botânico,-25.43354020745,-49.272350252813,Novo mobiliário,Street bus stop
103201,0,539.96230246766,18,7217,Praça Carlos Gomes - 365 - Jd. Social / Batel,-25.433020631525,-49.27076640839,Novo mobiliário,Street bus stop
103203,0,554.634100519627,18,7218,Praça Carlos Gomes - 372 - Tarumã,-25.432935852023,-49.270525009579,Novo mobiliário,Street bus stop
103205,0,562.219723686764,18,7219,Praça Carlos Gomes - 373 - Alto Tarumã,-25.432889828841,-49.270401627964,Novo mobiliário,Street bus stop
103206,0,570.361582433092,18,7220,Praça Carlos Gomes - 386-Cajuru,-25.432848650189,-49.27027556414,Novo mobiliário,Street bus stop
103207,0,576.370254106592,18,7221,Praça Carlos Gomes - 463-Solitude,-25.432814738347,-49.270181686825,Novo mobiliário,Street bus stop
103243,0,468.54692104601,18,7222,Rua José Loureiro - 175-Bom Retiro / PUC,-25.433406983068,-49.272047163195,Novo mobiliário,Street bus stop
103271,0,512.316667331679,18,7223,Marechal Floriano Peixoto - 160 - Marechal Hermes / Santa Efigênia,-25.432753900975,-49.270962209648,Novo mobiliário,Street bus stop
103272,0,499.982831390822,18,7224,Marechal Floriano Peixoto - 265 - Ahú / los Angeles,-25.432601297492,-49.271034629292,Novo mobiliário,Street bus stop
103274,0,485.569517359725,18,7225,Marechal Floriano Peixoto - 180 - Água Verde / Abranches,-25.432385714464,-49.271107048935,Novo mobiliário,Street bus stop
103277,0,421.868358472877,18,7226,Av. Mal. Floriano Peixoto - 175 - Bom Retiro / PUC,-25.431562135301,-49.271588505453,Novo mobiliário,Street bus stop
103303,0,237.176851215901,18,7227,Praça Osório - 207 -Cabral / Osório,-25.433027310274,-49.276453985285,Novo mobiliário,Street bus stop
103502,0,375.214364444383,18,7233,Praça Zacarias - 366 - Itupava / Hosp. Militar - 393 - C. Imbuia / Parque Barigui,-25.43257223014,-49.272639931387,Novo mobiliário,Street bus stop
103503,0,381.579608838386,18,7234,Praça Zacarias - 370-Rua XV / Barigui - 360-Novena - 365-Jardim Social/Batel,-25.432498350589,-49.272501797623,Novo mobiliário,Street bus stop
103504,0,220.090157832081,18,7235,Praça Osório - 393-C. Imbuia/Parque Barigui,-25.43287069202,-49.276313216633,Novo mobiliário,Street bus stop
103507,0,431.836888626837,18,7236,Av. Mal. Floriano Peixoto - 160 - Jd. Mercês / Guanabara,-25.431712016074,-49.271507954589,Novo mobiliário,Street bus stop
103509,0,370.565752418839,18,7237,Praça Zacarias - 380-Detran/Vicente Machado,-25.432662721409,-49.272774061661,Novo mobiliário,Street bus stop
103510,0,460.872873470189,18,7238,Rua José Loureiro - 160-Jd. Mercês / Guanabara,-25.433496082768,-49.272250703011,Novo mobiliário,Street bus stop
103511,0,521.547820194602,18,7239,Marechal Floriano Peixoto - 370 - Barigui,-25.432865920123,-49.270909502916,Placa em cano,Street bus stop
103512,0,418.482858384417,18,7240,Av. Mal. Floriano Peixoto - 164 - R.Prado / C.Ggomes,-25.431498942806,-49.271614686012,Novo mobiliário,Street bus stop
108030,0,556.920446801973,18,7528,Estação Tubo Praça Rui Barbosa - 303 - Centenário / Campo Comprido,-25.435613478,-49.27426829,Estação tubo,Tube station
108169,0,575.199058784503,18,7659,Estação Tubo Praça Rui Barbosa - 303 - Centenário / Campo Comprido,-25.43592973,-49.2749106,Estação tubo,Tube station
108173,0,322.353461286644,18,7660,Estação Tubo Praça Osório,-25.433755359256,-49.277063235596,Estação tubo,Tube station
108174,0,329.431097324046,18,7661,Estação Tubo Praça Osório,-25.433811007574,-49.277131290382,Estação tubo,Tube station
108175,0,207.350358904274,18,7662,Estação Tubo Visconde de Nacar,-25.431274052955,-49.278832487674,Estação tubo,Tube station
108176,0,212.398859021735,18,7663,Estação Tubo Visconde de Nacar,-25.431349971641,-49.278870702928,Estação tubo,Tube station
108220,0,556.354009066529,18,7705,Praça Rui Barbosa - 302 - Centenário / Rui Barbosa (Vazio),-25.435605186847,-49.274257758027,Estação tubo,Tube station
109051,0,389.890833815486,18,7752,Praça Tiradentes - 210 - CIC / CABRAL,-25.429397071406,-49.272323430723,Estação tubo,Tube station
109052,0,414.390723577352,18,7753,Praça Tiradentes - 304 - Pinhais / Campo Comprido,-25.429334090459,-49.272044968019,Estação tubo,Tube station
109053,0,438.512185960801,18,7754,Praça Tiradentes - 307- Bairro Alto / Santa Felicidade,-25.429243252498,-49.271788330025,Estação tubo,Tube station
109054,0,474.163189208312,18,7755,Estação Tubo Nestor de Castro - 304 - Pinhais / Campo Comprido,-25.428275309955,-49.272069961971,Estação tubo,Tube station
109055,0,447.952616986742,18,7756,Estação Tubo Nestor de Castro - 307 - Bairro Alto/ Santa Felicidade,-25.428361303918,-49.27237305159,Estação tubo,Tube station
109056,0,407.173994428104,18,7757,Estação Tubo Nestor de Castro - 210 - CIC/Cabral,-25.428518757493,-49.272823662704,Estação tubo,Tube station
110004,0,588.357900661697,18,7838,"Rua Mal. Deodoro, 314 - Centro",-25.431247786293,-49.269576114882,Novo mobiliário,Street bus stop
110005,0,415.755859325929,18,7839,"Rua Emíliano Perneta, 240 - Centro",-25.434376051538,-49.274678410239,Novo mobiliário,Street bus stop
110013,0,193.724500441322,18,7846,"Alameda Augusto Stellfeld, 285 - São Francisco",-25.429152243676,-49.276481034583995,Novo mobiliário,Street bus stop
110014,0,260.983720601966,18,7847,"R. Visc. de Nacar, 1210 - Centro",-25.432983631758,-49.277847234116,Placa em cano,Street bus stop
110016,1,0.0,18,7849,"Rua Cruz Machado, 301 - Centro",-25.430894327324005,-49.276454032606004,Chapéu chinês,Street bus stop
110017,0,221.161995090126,18,7850,"Rua Cruz Machado, 82 - Centro",-25.43008,-49.27409,Placa em cano,Street bus stop
110051,0,219.120169546176,18,7882,"Rua Ébano Pereira, 218 - Centro",-25.429273320617,-49.274994240349,Placa em cano,Street bus stop
110101,0,506.834413154377,18,7925,"Rua Professor Fernando Moreira, 447 - Centro",-25.430111449399003,-49.282303930468,Novo mobiliário,Street bus stop
110102,0,254.143334564856,18,7926,"Rua Professor Fernando Moreira, 87 - Centro",-25.431333452153,-49.279376151538,Novo mobiliário,Street bus stop
110103,0,125.000903363165,18,7927,"R. Cruz Machado, 550 - Centro",-25.431355308970005,-49.277789772696,Novo mobiliário,Street bus stop
110104,0,234.367607032597,18,7928,"Rua Cândido Lopes, 76 - Centro",-25.430726719419,-49.273716838306,Chapéu chinês,Street bus stop
110105,0,78.306821193307,18,7929,"Alameda Dr. Carlos de Carvalho, 32 - Centro",-25.431296247767,-49.275700669975,Novo mobiliário,Street bus stop
110106,0,87.545978618856,18,7930,"Alameda Dr. Carlos de Carvalho, 158 - Centro",-25.4316605189,-49.276690066999,Novo mobiliário,Street bus stop
110107,0,337.398439790784,18,7931,"Rua Visconde do Rio Branco, 1186 - Centro",-25.432134862259,-49.280061603731006,Novo mobiliário,Street bus stop
110108,0,443.000144888077,18,7932,"Alameda Augusto Stelfeld, 1018 - Centro",-25.430859946765,-49.28164410705,Novo mobiliário,Street bus stop
110110,0,561.760518214588,18,7934,"Rua Emíliano Perneta, 492 - Centro",-25.435945655012,-49.276344062036,Chapéu chinês,Street bus stop
110111,0,515.680720060255,18,7935,"Rua Visconde do Rio Branco, 1625 - Centro",-25.435437895938,-49.277664714701,Chapéu chinês,Street bus stop
110112,0,406.102752622832,18,7936,"Rua Visconde do Rio Branco, 1335 - Centro",-25.433835722828,-49.279274375385,Novo mobiliário,Street bus stop
110113,0,402.765731607657,18,7937,"Alameda Dr. Carlos de Carvalho, 552 - Centro",-25.433070288062,-49.280226559586,Novo mobiliário,Street bus stop
110116,0,494.228328405052,18,7940,"Avenida Vicente Machado, 249-317 - Centro",-25.434478829609,-49.279877872414,Novo mobiliário,Street bus stop
110122,0,584.126551884916,18,7946,"Rua Barão do Serro Azul, 217 - São Francisco",-25.427695151900995,-49.271025854243995,Placa em cano,Street bus stop
110139,0,492.168553982964,18,7961,"R. Visc. de Nacar, 549 - São Francisco",-25.427651211189,-49.280378192625,Novo mobiliário,Street bus stop
110140,0,279.482053230629,18,7962,"Alameda Cabral, 464 - São Francisco",-25.428837147515,-49.27833535205999,Novo mobiliário,Street bus stop
110141,0,496.502457594088,18,7963,"Alameda Cabral, 724 - São Francisco",-25.426941197815005,-49.279158740696,Novo mobiliário,Street bus stop
110151,0,505.394046713758,18,7973,"Rua Jaime Reis, 342 - São Francisco",-25.426368933248,-49.277005048116,Chapéu chinês,Street bus stop
110158,0,464.986290488076,18,7980,"Rua Visconde de Nácar, 1224 - Centro",-25.435052433135997,-49.275875855623006,Novo mobiliário,Street bus stop
110193,0,584.973826950943,18,7997,"Rua Saldanha Marinho, 1179 - Centro",-25.432819531718,-49.282832325644,Chapéu chinês,Street bus stop
110194,0,368.088350110174,18,7998,"Rua Saldanha Marinho, 917 - Centro",-25.431908753005,-49.280559153503,Chapéu chinês,Street bus stop
110216,0,535.842688065894,18,8012,"Rua Treze de Maio, 879 - Centro",-25.426481534578,-49.273931415028,Sem demarcação,Street bus stop
110218,0,312.916385038173,18,8013,"Alameda Dr. Muricy, 701 - Centro",-25.431382964984003,-49.272843533262,Placa em cano,Street bus stop
110300,0,571.041654356638,18,8015,"Rua Brigadeiro Franco, 1361 - Mercês",-25.433494652656,-49.282223464197,Novo mobiliário,Street bus stop
110325,0,415.875925102241,18,8018,"Alameda Dr. Muricy, 1111 - São Francisco",-25.427457816052,-49.274531210603,Placa em cano,Street bus stop
110341,0,292.741176011217,18,8021,"Alameda Dr. Muricy, 949 - Centro",-25.429160241369,-49.273873372562,Chapéu chinês,Street bus stop
110423,0,242.837917217607,18,8049,"R. Visc. de Nacar, 866 - Centro",-25.430217696146,-49.279159152809,Placa em poste,Street bus stop
110449,0,220.923278549344,18,8056,"Rua Professor Fernando Moreira, 2 - Centro",-25.431298119364,-49.278988391161,Sem demarcação,Street bus stop
102242,0,589.292497806875,18,15420,Praça Rui Barbosa  - 188 - Mad. Pilarzinho / Uberaba,-25.434912791677,-49.271952658585,Novo mobiliário,Street bus stop
108045,0,370.051022095284,19,7543,Estação Tubo Vital Brasil,-25.464646632699,-49.291212519455,Estação tubo,Tube station
108046,0,370.625991357877,19,7544,Estação Tubo Vital Brasil,-25.464606514037,-49.291301908896,Estação tubo,Tube station
108047,0,9.78731591465,19,7545,Estação Tubo Morretes,-25.467671216077,-49.293124934483,Estação tubo,Tube station
108048,1,0.0,19,7546,Estação Tubo Morretes,-25.467604592786,-49.29319991057,Estação tubo,Tube station
108049,0,564.09224019878,19,7547,Estação Tubo Carlos Dietzsch,-25.472597214349,-49.294372161675,Estação tubo,Tube station
108050,0,569.84454964925,19,7548,Estação Tubo Carlos Dietzsch,-25.472633207004,-49.294487371045,Estação tubo,Tube station
150560,0,529.301054426608,19,10836,"Rua Monsenhor Manoel Vicente, 1092 - Água Verde",-25.465816088507,-49.287451089567,Novo mobiliário,Street bus stop
150864,0,506.055071131184,19,11046,"Rua Guilherme Pugsley, 2017 - Água Verde",-25.46404834297,-49.28949895615,Novo mobiliário,Street bus stop
150871,0,395.669363721701,19,11052,"Rua Eduardo Carlos Pereira, 2 - Portão",-25.470667731482,-49.29084006065799,Novo mobiliário,Street bus stop
150872,0,303.404652819199,19,11053,"Rua Guilherme Pugsley, 1664- Água Verde",-25.468548888751,-49.289863736576,Novo mobiliário,Street bus stop
150888,0,511.740675504473,19,11067,"R. Amazonas, 1326",-25.469728981768,-49.287879496621,Placa em poste,Street bus stop
150891,0,457.173300506414,19,11070,"Av. dos Estados, 1036 - Água Verde",-25.46818197908,-49.287894946289,Sem demarcação,Street bus stop
150892,0,419.870265103903,19,11071,"R. Monsenhor Manoel Vicente, 1261 - Água Verde",-25.467719267179,-49.288281318383,Sem demarcação,Street bus stop
180105,0,551.074633338148,19,12498,"R. Padre Leonardo Nunes, 180 - Portão",-25.468688128134,-49.29950225467099,Novo mobiliário,Street bus stop
180107,0,545.129804226045,19,12500,"R. Francisco Klemtz, 2-100 - Portão",-25.467571862062,-49.29958866120301,Novo mobiliário,Street bus stop
180468,0,574.846542906557,19,12843,"Rua Bororós, 923 - Vila Izabel",-25.462515430991,-49.294384599871,Chapéu chinês,Street bus stop
180598,0,507.659574039805,19,12963,"Rua Vital Brasil, 363 - Portão",-25.463439297342,-49.295635850376,Placa em cano,Street bus stop
180630,0,494.374164984671,19,12987,"Rua Vital Brasil, 374 - Portão",-25.463524055368,-49.295500398821,Domus,Street bus stop
180631,0,560.14968235995,19,12988,"Rua Tamoios, 1061 - Vila Izabel",-25.463675408836,-49.297308207697,Novo mobiliário,Street bus stop
180632,0,553.680148180884,19,12989,"Rua Tabajaras, 1061 - Vila Izabel",-25.465019419285,-49.298745871729,Chapéu chinês,Street bus stop
180634,0,419.693318306926,19,12990,"Rua Tamoios, 1495 - Vila Izabel",-25.46735021262,-49.298107505983,Novo mobiliário,Street bus stop
180635,0,520.239803665638,19,12991,"Rua Tabajaras, 1317 - Vila Izabel",-25.466374311919,-49.29908248896,Novo mobiliário,Street bus stop
180833,0,447.344563847443,19,13149,"Rua Capitão Tenente Máris de Barros, 65 - Portão",-25.468964184867,-49.298134328074,Chapéu chinês,Street bus stop
180834,0,383.339422360402,19,13150,"Av. Pres. Arthur da S. Bernardes, 1961 - Portão",-25.467958027666,-49.297668964809,Novo mobiliário,Street bus stop
180836,0,401.229374049074,19,13151,"Rua Vital Brasil, 185 - Portão",-25.464010807444,-49.292777956671,Chapéu chinês,Street bus stop
180969,0,515.367355875867,19,13204,"Rua Guararapes, 1084 - Vila Izabel",-25.463154752105,-49.291510612911,Novo mobiliário,Street bus stop
180970,0,162.381280412116,19,13205,"Rua Francisco Frischman, 845- Portão",-25.466325879916,-49.294119061178,Novo mobiliário,Street bus stop
180971,0,208.340467254149,19,13206,"Rua Francisco Frischman, 718 - Portão",-25.467991929609997,-49.295588911718,Novo mobiliário,Street bus stop
180972,0,394.058169969767,19,13207,"Rua Francisco Frischman, 186 - Portão",-25.470745219881,-49.29533946628,Novo mobiliário,Street bus stop
181049,0,581.432274021217,19,13272,"R. Francisco Frischmann, 3100 - Portão",-25.472553534618,-49.295399953019,Novo mobiliário,Street bus stop
108023,0,535.769812407631,20,7522,Estação Central,-25.429965307362,-49.267513649777,Estação tubo,Tube station
108024,0,539.075907250896,20,7523,Estação Central,-25.429994053636,-49.267617165582,Estação tubo,Tube station
108065,0,581.715493003617,20,7563,Estação Tubo Praça Carlos Gomes,-25.433741254876995,-49.270291657395,Estação tubo,Tube station
108165,0,555.811093719298,20,7655,Estação Tubo Rodoferroviária,-25.435717541034,-49.257546557494,Estação tubo,Tube station
108167,0,319.400031504661,20,7657,Estação Tubo Mariano Torres,-25.435644780933,-49.260778790820005,Estação tubo,Tube station
108168,0,325.106081085905,20,7658,Estação Tubo Mariano Torres,-25.435735612068,-49.260801584596,Estação tubo,Tube station
108215,0,487.66265911068,20,7702,Praça Carlos Gomes - 550-Ligeirão Pinheirinho / C. Gomes,-25.433994591577,-49.26917366326901,Estação tubo,Tube station
109026,0,235.535103148214,20,7729,Terminal Guadalupe - 508 - Sítio Cercado (Anti-Horário),-25.432266115351,-49.265560727726,Estação tubo,Tube station
109027,0,211.89298547125,20,7730,Terminal Guadalupe - 507 - Sítio Cercado (Horário),-25.43249623228,-49.265448074947,Estação tubo,Tube station
109028,0,182.223965249446,20,7731,Terminal Guadalupe - 702 - Caiuá / Cachoeira - X36 - Fazendinha / Guadalupe,-25.432801293553,-49.265299734359,Estação tubo,Tube station
109029,0,157.326810941608,20,7732,Terminal Guadalupe - 256 - Barreirinha / Guadalupe - 505 - Boqueirão / Centro Cívico,-25.433066059432,-49.265153436428,Estação tubo,Tube station
109030,1,0.0,20,7733,Estação Tubo Guadalupe,-25.433655433387,-49.26347790859801,Estação tubo,Tube station
109031,0,185.925385408219,20,7734,"Estação Tubo Guadalupe -256-Barreirinha / Guadalupe, 505-Boqueirão/C.Cívico, 508-Sítio Cercado",-25.432066276608,-49.264155250202,Estação tubo,Tube station
109036,0,513.14740865883,20,7738,Estação Tubo Marechal Deodoro,-25.429041275347,-49.26358168158,Estação tubo,Tube station
109060,0,297.050428541397,20,7761,Estação Tubo Rodoferroviária,-25.435397800008,-49.260840039859,Estação tubo,Tube station
109061,0,292.771955509965,20,7762,Estação Tubo Rodoferroviária,-25.435356622213003,-49.26086015642701,Estação tubo,Tube station
110003,0,492.573485039931,20,7837,"Rua Mal. Deodoro, 527 - Centro",-25.430286486028997,-49.267224682013996,Novo mobiliário,Street bus stop
110015,0,566.620278782217,20,7848,"Av. Sete de Setembro, 1797 - Centro",-25.43405,-49.256859999999996,Novo mobiliário,Street bus stop
110021,0,523.910383164063,20,7854,Mercado Municipal,-25.433946089035,-49.257352101092,Novo mobiliário,Street bus stop
110040,0,393.53064144125,20,7872,"Rua Tibagi, 960 - Rebouças",-25.43661,-49.26094,Novo mobiliário,Street bus stop
110049,0,363.522136431996,20,7881,"Rua Tibagi, 386 - Centro",-25.430387594599,-49.263602228112,Novo mobiliário,Street bus stop
110077,0,494.5636225908,20,7908,"Rua Benjamin Constant, 316 - Centro",-25.429388548952,-49.261842698997,Novo mobiliário,Street bus stop
110147,0,590.238131021238,20,7969,"Rua Conselheiro Laurindo, 1264- Centro",-25.438529389521,-49.26073896998799,Novo mobiliário,Street bus stop
110148,0,353.294784944571,20,7970,"R. Conselheiro Laurindo, 1137 - Centro",-25.436528850947003,-49.261711681868995,Novo mobiliário,Street bus stop
110152,0,518.899079282759,20,7974,"R. André de Barros, 360 - Centro",-25.435077133935003,-49.26926775463101,Placa em poste,Street bus stop
110153,0,275.077617845771,20,7975,"Rua Conselheiro Laurindo, 341 - Centro",-25.431282639825998,-49.264389456457,Placa em poste,Street bus stop
110155,0,131.623688175599,20,7977,"Rua João Negrão, 510 - Centro",-25.433734353726003,-49.26501642391201,Placa em cano,Street bus stop
110156,0,291.737265845492,20,7978,"Av. Sete de Setembro, 2331 - Centro",-25.43591,-49.26173,Novo mobiliário,Street bus stop
110200,0,422.29052669083,20,7999,"Rua José Loureiro, 274 - Centro",-25.431968150347,-49.26790985578901,Placa em poste,Street bus stop
110205,0,368.996748231651,20,8004,"Rua João Negrão, 940 - Centro",-25.436973712309996,-49.263431907839,Placa em cano,Street bus stop
110397,0,368.838974506833,20,8026,"Rua Comendador Macedo, 264 - Centro",-25.430552312488,-49.261951328462,Placa em poste,Street bus stop
110402,0,340.108780442668,20,8029,"Rua José Loureiro, 161 - Centro",-25.430942305414,-49.265317500776,Novo mobiliário,Street bus stop
110403,0,480.682387186339,20,8030,"Rua Mariano Torres, 257 - Centro",-25.429352046834,-49.262943745798,Novo mobiliário,Street bus stop
110408,0,105.586519761454,20,8034,"Rua Tibagi, 776 - Centro",-25.433502662412,-49.262257100291,Placa em poste,Street bus stop
110409,0,232.200008035371,20,8035,"Rua Mariano Torres, 927 - Centro",-25.434052514387,-49.260807366318,Novo mobiliário,Street bus stop
110410,0,269.233665898952,20,8036,"Rua Mariano Torres, 555 - Centro",-25.431545147267,-49.261931547171,Novo mobiliário,Street bus stop
110412,0,97.081163374399,20,8038,"Rua André de Barros, 929 - Centro",-25.433101777563,-49.264357269949,Novo mobiliário,Street bus stop
110413,0,356.542244289336,20,8039,"Rua Nilo Cairo, 306 - Centro",-25.43144735649,-49.260449291414,Novo mobiliário,Street bus stop
140204,0,430.805116880364,20,9642,"Av. Visc. de Guarapuava, 1692 - Centro",-25.432681513162,-49.258593202776,Novo mobiliário,Street bus stop
